protocol,transfer_rate,avg_pkt_size,host_ratio,host_num,diff_port_num,diff_sport_num,opp_ratio,label
udp,16186.68,42,1.0,1,1,1,0.0,udpflood
icmp,70.27,98,1.0,1,1,1,1.0,icmpflood
tcp,0.37,74,1.0,1,171,2,1.0,portscan
tcp,0.32,54,1.0,1,100,100,1.0,tcpsynflood
icmp,9.65,98,0.5,1,1,1,1.0,normal
icmp,1410.59,106,0.5,1,1,1,0.85,icmpflood
tcp,0.23,58,1.0,1,225,2,1.0,portscan
icmp,95.48,1464,0.25,1,1,1,1.0,pingofdeath
icmp,1.43,98,0.82,9,1,1,1.0,ipsweep
icmp,0.57,98,0.83,10,1,1,1.0,ipsweep
udp,7875.01,62,1.0,1,1,1,0.0,udpflood
tcp,0.21,54,0.33,1,194,194,1.0,tcpsynflood
udp,0.27,42,0.5,1,72,3,0.0,portscan
icmp,13.66,42,0.25,1,1,1,0.99,icmpflood
tcp,0.17,74,0.5,1,647,1,1.0,portscan
udp,1239.09,42,0.5,1,1,1,0.0,udpflood
tcp,84.85,1906,1.0,1,4,1,0.59,normal
icmp,4.67,98,0.33,1,1,1,1.0,normal
udp,7103.1,42,0.5,1,1,1,0.0,udpflood
tcp,15.06,4365,0.5,1,1,1,0.93,normal
udp,1781.86,62,0.5,1,1,1,0.0,udpflood
tcp,0.97,54,0.5,1,151,151,1.0,tcpsynflood
tcp,0.39,74,0.5,1,255,1,1.0,portscan
udp,34226.49,62,0.33,1,1,1,0.0,udpflood
tcp,0.85,74,0.5,1,81,1,0.1,portscan
icmp,0.57,98,0.92,11,1,1,1.0,ipsweep
tcp,15.38,5389,0.5,1,1,1,1.0,normal
tcp,0.22,74,0.25,1,917,1,1.0,portscan
icmp,0.61,98,0.92,16,1,1,1.0,ipsweep
icmp,97.98,98,0.5,1,1,1,1.0,icmpflood
tcp,12.14,3185,1.0,1,2,1,0.76,normal
tcp,0.48,74,0.17,1,430,2,1.0,portscan
tcp,0.87,54,1.0,1,1,1,1.0,normal
icmp,5114.16,106,0.33,1,1,1,1.0,icmpflood
icmp,0.22,98,0.9,10,1,1,1.0,ipsweep
icmp,0.81,85,1.0,4,1,1,1.0,normal
udp,0.06,98,1.0,1,28,1,1.0,normal
udp,1196.4,62,1.0,1,1,1,0.0,udpflood
udp,0.06,191,1.0,1,69,1,1.0,normal
icmp,1991.36,98,1.0,1,1,1,0.89,icmpflood
tcp,0.18,66,0.25,1,1,1,1.0,normal
tcp,0.55,58,0.1,1,649,1,1.0,portscan
udp,0.65,79,0.25,1,56,3,0.0,portscan
tcp,0.05,54,0.5,1,359,359,1.0,tcpsynflood
tcp,1.05,433,1.0,1,1,1,0.92,normal
tcp,0.32,213,0.2,1,3,1,1.0,normal
udp,0.38,42,0.5,1,177,2,0.0,portscan
tcp,0.1,58,1.0,1,341,2,1.0,portscan
tcp,0.33,74,0.33,1,321,1,0.5,portscan
udp,0.05,102,0.33,1,8,1,1.0,normal
udp,0.15,111,0.33,1,40,1,1.0,normal
tcp,0.08,54,0.5,1,194,194,1.0,tcpsynflood
icmp,35485.13,42,0.25,1,1,1,1.0,icmpflood
udp,1114.0,42,0.25,1,1,1,0.0,udpflood
tcp,0.59,54,1.0,1,538,538,1.0,tcpsynflood
udp,447.49,62,1.0,1,1,1,0.0,udpflood
icmp,24.8,1476,1.0,1,1,1,1.0,pingofdeath
icmp,0.35,98,0.88,14,1,1,1.0,ipsweep
icmp,0.65,98,0.5,1,1,1,1.0,normal
tcp,0.52,54,0.2,1,26,26,1.0,tcpsynflood
udp,1887.02,42,0.5,1,1,1,0.0,udpflood
tcp,1.11,697,1.0,1,7,1,0.89,normal
tcp,5.56,2570,0.33,1,2,1,0.55,normal
icmp,100.02,1376,0.33,1,1,1,0.99,pingofdeath
tcp,1.14,467,1.0,1,1,1,0.8,normal
tcp,0.28,54,0.5,1,258,258,0.75,tcpsynflood
udp,1651.62,62,1.0,1,1,1,0.0,udpflood
udp,1653.04,42,0.5,1,1,1,0.0,udpflood
tcp,0.89,54,1.0,1,489,489,1.0,tcpsynflood
icmp,716.37,98,1.0,1,1,1,1.0,icmpflood
icmp,9.38,98,1.0,1,1,1,1.0,normal
icmp,0.36,98,0.83,13,1,1,1.0,ipsweep
icmp,0.67,98,0.82,9,1,1,1.0,ipsweep
icmp,0.45,98,1.0,19,1,1,1.0,ipsweep
icmp,23.6,98,1.0,1,1,1,1.0,icmpflood
udp,247.54,107,1.0,1,1,1,0.0,udpflood
udp,0.51,42,0.5,1,316,7,0.0,portscan
tcp,0.05,54,1.0,1,2,1,1.0,normal
tcp,1.45,54,0.2,1,368,368,0.5,tcpsynflood
tcp,4.82,438,0.33,1,2,1,0.75,normal
tcp,0.19,74,0.14,1,91,1,1.0,portscan
tcp,0.62,381,1.0,1,1,1,1.0,normal
tcp,0.94,363,0.33,1,4,1,1.0,normal
tcp,1.25,95,0.33,1,1,1,0.67,normal
udp,1313.2,42,1.0,1,1,1,0.0,udpflood
udp,409.24,42,0.33,1,1,1,0.0,udpflood
tcp,0.22,54,1.0,1,62,62,1.0,tcpsynflood
icmp,949.59,98,0.33,1,1,1,1.0,icmpflood
tcp,0.14,54,0.2,1,331,331,1.0,tcpsynflood
icmp,10.66,1446,0.25,1,1,1,1.0,pingofdeath
tcp,0.12,74,0.5,1,265,1,1.0,portscan
udp,0.05,215,0.33,1,55,1,1.0,normal
icmp,8886.74,106,0.5,2,1,1,1.0,icmpflood
tcp,0.14,74,0.33,1,120,1,1.0,portscan
tcp,0.54,54,0.5,1,534,534,0.5,tcpsynflood
udp,944.39,42,0.2,1,1,1,0.0,udpflood
icmp,279.21,98,1.0,1,1,1,1.0,icmpflood
icmp,0.72,98,1.0,20,1,1,1.0,ipsweep
icmp,126.68,1428,0.25,1,1,1,1.0,pingofdeath
icmp,0.44,78,0.94,16,1,1,1.0,ipsweep
icmp,9355.58,42,0.33,1,1,1,0.92,icmpflood
icmp,2230.49,98,0.33,1,1,1,1.0,icmpflood
tcp,0.24,54,0.5,1,208,208,1.0,tcpsynflood
tcp,0.06,54,0.33,1,296,296,1.0,tcpsynflood
udp,3857.55,42,1.0,1,1,1,0.0,udpflood
udp,2084.39,83,0.2,1,1,1,0.0,udpflood
tcp,0.16,66,1.0,1,2,1,0.0,normal
udp,1245.34,62,0.17,1,1,1,0.0,udpflood
tcp,0.12,74,0.5,1,33,1,1.0,portscan
udp,17501.62,62,0.5,1,1,1,0.0,udpflood
tcp,0.1,54,0.5,1,172,172,1.0,tcpsynflood
icmp,10861.63,106,0.25,1,1,1,1.0,icmpflood
tcp,0.15,54,0.5,1,111,111,1.0,tcpsynflood
tcp,0.51,54,0.25,1,52,52,1.0,tcpsynflood
tcp,0.18,54,0.5,1,306,306,1.0,tcpsynflood
tcp,0.8,54,0.5,1,114,114,1.0,tcpsynflood
icmp,0.25,98,0.8,18,1,1,1.0,ipsweep
tcp,0.54,54,0.2,1,124,124,1.0,tcpsynflood
icmp,4.83,1450,0.5,1,1,1,1.0,pingofdeath
icmp,0.24,98,0.83,13,1,1,1.0,ipsweep
udp,0.09,125,0.25,1,16,1,1.0,normal
tcp,0.06,54,0.5,1,515,515,1.0,tcpsynflood
udp,67182.52,62,0.25,1,1,1,0.0,udpflood
icmp,118742.9,42,1.0,1,1,1,1.0,icmpflood
tcp,0.2,54,0.5,1,147,147,1.0,tcpsynflood
udp,1.4,885,0.2,1,1,1,0.0,normal
udp,9084.71,42,0.5,1,1,1,0.0,udpflood
tcp,0.57,54,0.33,1,668,668,1.0,tcpsynflood
tcp,0.12,74,1.0,1,140,1,1.0,portscan
tcp,1.95,54,0.5,1,203,203,1.0,tcpsynflood
tcp,0.34,54,0.33,1,90,90,1.0,tcpsynflood
icmp,0.29,63,0.87,13,1,1,1.0,ipsweep
tcp,0.16,54,0.33,1,286,286,1.0,tcpsynflood
icmp,123602.6,42,0.33,1,1,1,0.55,icmpflood
tcp,0.33,54,0.2,1,244,244,1.0,tcpsynflood
icmp,0.34,98,0.8,8,1,1,1.0,ipsweep
udp,0.07,99,1.0,1,125,1,1.0,normal
tcp,91.46,3330,1.0,1,1,1,0.56,normal
icmp,915.62,98,1.0,1,1,1,0.79,icmpflood
tcp,0.05,54,1.0,1,211,211,1.0,tcpsynflood
icmp,9.07,98,1.0,1,1,1,0.94,normal
udp,241.87,63,1.0,1,1,1,0.0,udpflood
tcp,0.0,468,0.33,1,2,1,0.92,normal
icmp,1.3,98,1.0,9,1,1,1.0,ipsweep
tcp,0.14,54,0.25,1,638,638,1.0,tcpsynflood
udp,0.07,42,0.5,1,110,5,0.0,portscan
icmp,882.58,98,0.33,1,1,1,1.0,icmpflood
icmp,811.47,42,0.5,1,1,1,1.0,icmpflood
udp,0.32,115,1.0,1,97,1,1.0,normal
tcp,0.33,54,1.0,1,764,764,1.0,tcpsynflood
icmp,1.96,98,0.41,7,1,1,1.0,ipsweep
icmp,0.68,98,0.83,8,1,1,0.91,ipsweep
icmp,0.08,75,1.0,15,1,1,1.0,ipsweep
tcp,0.22,105,1.0,1,626,626,1.0,tcpsynflood
tcp,2.29,1806,0.33,1,1,1,0.97,normal
tcp,0.95,54,0.2,1,601,601,1.0,tcpsynflood
tcp,0.1,74,0.25,1,91,1,1.0,portscan
tcp,0.87,54,0.25,1,124,124,1.0,tcpsynflood
tcp,0.39,58,0.2,1,229,1,1.0,portscan
icmp,592.31,98,1.0,1,1,1,1.0,icmpflood
tcp,0.12,74,0.5,1,316,2,1.0,portscan
udp,0.21,111,0.25,1,166,4,0.0,portscan
icmp,0.28,98,1.0,13,1,1,0.67,ipsweep
icmp,81.36,1365,1.0,1,1,1,1.0,pingofdeath
tcp,0.34,54,1.0,1,2,1,1.0,normal
udp,16938.8,62,0.5,1,1,1,0.0,udpflood
icmp,0.74,98,0.85,11,1,1,1.0,ipsweep
tcp,0.56,74,0.5,1,332,1,1.0,portscan
udp,8726.09,42,0.5,1,1,1,0.0,udpflood
icmp,23.09,1509,1.0,1,1,1,1.0,pingofdeath
tcp,0.8,54,0.25,1,638,638,1.0,tcpsynflood
icmp,107.42,1341,0.25,1,1,1,1.0,pingofdeath
tcp,0.2,74,0.5,1,51,2,1.0,portscan
icmp,0.42,71,0.92,11,1,1,1.0,ipsweep
tcp,0.28,54,0.5,1,124,124,1.0,tcpsynflood
udp,0.07,113,0.5,1,22,1,1.0,normal
udp,0.39,42,1.0,1,91,8,0.0,portscan
icmp,1.08,52,0.83,5,1,1,1.0,ipsweep
tcp,0.62,470,0.33,1,1,1,1.0,normal
tcp,0.42,54,1.0,1,62,62,1.0,tcpsynflood
icmp,0.36,98,0.82,9,1,1,1.0,ipsweep
icmp,0.83,85,0.8,17,1,1,1.0,ipsweep
udp,10379.46,42,0.33,1,1,1,0.0,udpflood
icmp,21.79,75,0.33,1,1,1,0.99,icmpflood
tcp,2.5,87,0.2,1,7,1,0.72,normal
tcp,0.84,54,0.5,1,225,225,1.0,tcpsynflood
tcp,0.37,98,0.33,1,1,1,0.75,normal
icmp,0.52,78,0.94,13,1,1,1.0,ipsweep
tcp,0.55,54,0.5,1,114,114,1.0,tcpsynflood
tcp,0.57,54,1.0,1,171,171,1.0,tcpsynflood
icmp,1134.23,82,0.5,2,1,1,1.0,icmpflood
udp,0.64,42,0.5,1,172,6,0.0,portscan
tcp,0.47,54,0.5,1,740,740,1.0,tcpsynflood
icmp,1.06,98,0.8,19,1,1,1.0,ipsweep
tcp,0.23,54,1.0,1,114,114,1.0,tcpsynflood
tcp,0.18,54,1.0,1,93,93,1.0,tcpsynflood
icmp,21.17,1509,0.5,1,1,1,1.0,pingofdeath
tcp,4.9,627,0.5,1,1,1,0.75,normal
tcp,0.66,54,0.5,1,108,108,1.0,tcpsynflood
icmp,492.17,98,1.0,1,1,1,1.0,icmpflood
udp,0.2,72,0.33,1,10,1,1.0,normal
tcp,0.83,54,0.5,1,285,285,1.0,tcpsynflood
tcp,0.08,54,1.0,1,288,288,1.0,tcpsynflood
tcp,0.13,74,0.17,1,180,1,1.0,portscan
tcp,0.73,584,1.0,1,1,1,1.0,normal
tcp,0.21,77,1.0,1,405,405,1.0,tcpsynflood
icmp,0.83,98,1.0,1,1,1,1.0,normal
tcp,0.14,54,1.0,1,1,1,1.0,normal
udp,1350.58,62,0.33,1,1,1,0.0,udpflood
tcp,0.23,54,1.0,1,199,199,1.0,tcpsynflood
tcp,0.47,74,1.0,1,200,1,1.0,portscan
tcp,0.39,74,0.5,1,109,1,1.0,portscan
icmp,1.07,78,0.76,13,1,1,1.0,ipsweep
icmp,18589.14,42,0.12,1,1,1,0.93,icmpflood
tcp,0.46,74,0.5,1,193,1,1.0,portscan
tcp,0.17,54,0.25,1,362,362,1.0,tcpsynflood
icmp,0.69,98,0.82,20,1,1,1.0,ipsweep
tcp,0.94,54,0.25,1,283,283,1.0,tcpsynflood
udp,6354.89,42,0.5,1,1,1,0.0,udpflood
udp,0.73,42,0.5,1,220,7,0.0,portscan
udp,4895.2,42,1.0,1,1,1,0.0,udpflood
udp,0.08,356,0.33,1,14,1,1.0,normal
udp,0.27,42,1.0,1,113,3,0.0,portscan
tcp,0.3,74,0.2,1,100,1,1.0,portscan
tcp,0.23,54,0.5,1,108,108,1.0,tcpsynflood
udp,49672.23,62,0.33,1,1,1,0.0,udpflood
icmp,0.29,98,0.8,8,1,1,1.0,ipsweep
udp,9630.15,62,0.33,1,1,1,0.0,udpflood
tcp,0.0,3610,0.33,1,1,1,0.86,normal
icmp,82.87,1325,0.2,1,1,1,1.0,pingofdeath
tcp,0.31,74,1.0,1,538,2,1.0,portscan
icmp,9.88,42,0.5,1,1,1,1.0,icmpflood
icmp,1.01,98,0.78,8,1,1,1.0,ipsweep
tcp,0.17,74,0.5,1,491,1,1.0,portscan
tcp,0.06,54,0.5,1,260,260,1.0,tcpsynflood
icmp,0.95,98,0.8,8,1,1,1.0,ipsweep
icmp,130.53,1417,0.17,1,1,1,1.0,pingofdeath
udp,465.85,112,0.25,1,1,1,0.0,udpflood
icmp,0.1,98,0.83,14,1,1,0.67,ipsweep
tcp,0.88,63,1.0,1,210,210,1.0,tcpsynflood
icmp,0.72,98,1.0,16,1,1,1.0,ipsweep
icmp,845.57,98,0.2,1,1,1,1.0,icmpflood
icmp,86.29,1458,0.25,1,1,1,1.0,pingofdeath
icmp,0.27,98,0.8,12,1,1,1.0,ipsweep
udp,15660.72,62,0.17,1,1,1,0.0,udpflood
tcp,0.74,54,1.0,1,728,728,1.0,tcpsynflood
icmp,0.62,98,0.17,1,1,1,1.0,normal
icmp,0.48,98,1.0,18,1,1,1.0,ipsweep
icmp,1938.84,42,0.25,1,1,1,1.0,icmpflood
tcp,1.12,782,1.0,1,2,1,1.0,normal
icmp,43.88,42,1.0,1,1,1,1.0,icmpflood
icmp,12.12,1487,0.25,1,1,1,1.0,pingofdeath
icmp,96.98,1351,1.0,1,1,1,1.0,pingofdeath
udp,0.67,152,0.25,1,34,1,1.0,normal
udp,0.5,42,0.5,1,192,4,0.0,portscan
udp,0.74,42,0.2,1,634,8,0.0,portscan
tcp,0.26,54,0.5,1,40,40,1.0,tcpsynflood
icmp,0.85,98,0.82,19,1,1,1.0,ipsweep
tcp,21.01,2525,1.0,1,6,1,0.9,normal
tcp,11.01,2177,1.0,1,6,1,0.87,normal
tcp,8.43,4630,1.0,1,2,1,1.0,normal
tcp,0.31,74,1.0,1,495,1,1.0,portscan
udp,0.26,42,0.2,1,201,4,0.0,portscan
udp,9759.8,62,0.5,1,1,1,0.0,udpflood
udp,1326.42,76,1.0,1,1,1,0.0,udpflood
icmp,3747.05,98,0.17,1,1,1,0.78,icmpflood
tcp,0.52,54,0.5,1,112,112,1.0,tcpsynflood
icmp,3823.78,98,0.5,1,1,1,0.96,icmpflood
udp,0.67,42,1.0,1,461,5,0.0,portscan
icmp,683.2,42,1.0,1,1,1,1.0,icmpflood
icmp,0.84,78,1.0,16,1,1,1.0,ipsweep
tcp,0.3,54,0.5,1,310,310,1.0,tcpsynflood
icmp,0.43,98,0.7,7,1,1,1.0,ipsweep
udp,1233.96,89,1.0,1,1,1,0.0,udpflood
udp,888.44,42,1.0,1,1,1,0.0,udpflood
icmp,95.22,42,0.33,1,1,1,1.0,icmpflood
icmp,34.97,1511,0.5,1,1,1,1.0,pingofdeath
tcp,1.72,409,1.0,1,1,1,1.0,normal
icmp,254.98,1513,0.5,1,1,1,1.0,pingofdeath
tcp,0.18,54,1.0,1,69,69,1.0,tcpsynflood
tcp,0.22,54,1.0,1,159,159,1.0,tcpsynflood
tcp,0.48,54,0.25,1,275,275,1.0,tcpsynflood
icmp,0.43,98,0.67,13,1,1,1.0,ipsweep
udp,0.49,42,1.0,1,235,3,0.0,portscan
tcp,0.85,74,0.33,1,253,1,1.0,portscan
tcp,6.77,369,0.2,1,1,1,0.92,normal
icmp,1879.29,98,0.12,1,1,1,0.69,icmpflood
tcp,0.29,74,0.5,1,609,2,1.0,portscan
icmp,0.51,98,0.8,8,1,1,1.0,ipsweep
tcp,0.13,74,0.5,1,168,1,0.5,portscan
tcp,0.1,74,1.0,1,180,1,1.0,portscan
icmp,3.97,98,0.2,1,1,1,1.0,normal
tcp,0.12,54,1.0,1,52,52,1.0,tcpsynflood
tcp,0.23,58,0.5,1,343,1,1.0,portscan
tcp,0.42,74,0.25,1,140,1,1.0,portscan
icmp,141.91,1447,1.0,1,1,1,0.99,pingofdeath
icmp,0.0,42,0.33,1,1,1,0.05,icmpflood
icmp,0.63,98,0.83,14,1,1,1.0,ipsweep
tcp,0.88,54,0.2,1,368,368,0.5,tcpsynflood
icmp,0.51,98,0.86,12,1,1,1.0,ipsweep
icmp,51.6,1434,1.0,1,1,1,1.0,pingofdeath
tcp,27.2,2845,1.0,1,1,1,0.59,normal
udp,114864.64,62,0.25,1,1,1,0.0,udpflood
tcp,2.2,351,1.0,1,1,1,0.78,normal
udp,0.16,42,0.17,1,133,5,0.0,portscan
udp,0.09,42,0.5,1,161,6,0.0,portscan
icmp,1.07,98,1.0,9,1,1,0.62,ipsweep
icmp,0.55,71,0.33,4,1,1,1.0,ipsweep
tcp,0.14,54,0.5,1,201,201,1.0,tcpsynflood
udp,1361.32,42,0.25,1,1,1,0.0,udpflood
udp,17627.5,62,0.5,1,1,1,0.0,udpflood
tcp,21.8,2758,0.33,1,2,1,0.85,normal
tcp,0.12,54,0.5,1,255,255,1.0,tcpsynflood
tcp,0.13,54,0.2,1,149,149,1.0,tcpsynflood
tcp,0.07,54,0.33,1,194,194,1.0,tcpsynflood
icmp,6877.23,42,0.5,1,1,1,1.0,icmpflood
icmp,0.99,75,0.89,18,1,1,1.0,ipsweep
tcp,115.97,66,0.25,1,1,1,1.0,normal
udp,0.38,101,0.33,1,27,1,1.0,normal
udp,6615.17,62,0.14,1,1,1,0.0,udpflood
icmp,156.71,1400,1.0,1,1,1,1.0,pingofdeath
icmp,9433.79,42,1.0,1,1,1,0.92,icmpflood
tcp,0.88,54,0.33,1,2,1,1.0,normal
icmp,985.54,52,0.25,1,1,1,1.0,icmpflood
udp,0.06,150,1.0,1,24,1,1.0,normal
tcp,0.15,54,0.5,1,253,253,1.0,tcpsynflood
udp,6997.68,42,0.25,1,1,1,0.0,udpflood
tcp,0.26,98,0.5,1,1,1,1.0,normal
tcp,0.41,74,0.5,1,363,2,0.5,portscan
icmp,846.79,98,1.0,1,1,1,0.81,icmpflood
icmp,5.54,1450,1.0,1,1,1,1.0,pingofdeath
icmp,92.09,98,0.12,1,1,1,0.92,icmpflood
udp,0.11,122,1.0,1,105,1,1.0,normal
icmp,994.84,42,0.25,1,1,1,1.0,icmpflood
udp,61044.82,62,0.5,1,1,1,0.0,udpflood
icmp,53.26,1500,0.25,1,1,1,1.0,pingofdeath
tcp,0.24,203,1.0,1,1,1,0.71,normal
tcp,0.38,54,0.5,1,552,552,1.0,tcpsynflood
icmp,100.33,1390,1.0,1,1,1,1.0,pingofdeath
icmp,73563.65,42,0.5,1,1,1,1.0,icmpflood
udp,0.42,409,0.25,1,2,1,1.0,normal
udp,0.11,42,0.5,1,160,6,0.0,portscan
tcp,0.18,54,0.5,1,279,279,1.0,tcpsynflood
tcp,17.25,6629,1.0,1,6,1,0.8,normal
udp,520.33,62,1.0,1,1,1,0.0,udpflood
udp,0.97,42,0.5,1,237,6,0.0,portscan
tcp,0.28,54,0.33,1,133,133,1.0,tcpsynflood
icmp,1.0,98,1.0,1,1,1,1.0,normal
tcp,0.9,74,1.0,1,514,1,1.0,portscan
icmp,0.62,98,0.92,11,1,1,1.0,ipsweep
icmp,149.4,98,1.0,1,1,1,1.0,icmpflood
udp,24.15,1352,0.1,1,1,1,0.29,normal
icmp,0.66,98,0.73,8,1,1,1.0,ipsweep
icmp,8762.69,42,0.25,1,1,1,0.98,icmpflood
icmp,116615.81,42,0.5,1,1,1,1.0,icmpflood
udp,0.43,42,0.5,1,646,6,0.0,portscan
icmp,43.11,42,0.5,1,1,1,0.99,icmpflood
icmp,205.63,1339,0.11,1,1,1,1.0,pingofdeath
icmp,0.83,98,0.85,11,1,1,1.0,ipsweep
udp,0.76,42,0.17,1,192,2,0.0,portscan
icmp,0.36,98,0.82,13,1,1,1.0,ipsweep
tcp,0.51,74,0.5,1,179,1,1.0,portscan
tcp,7.01,4999,0.5,1,1,1,0.95,normal
tcp,0.55,54,0.25,1,283,283,1.0,tcpsynflood
udp,1973.51,62,1.0,1,1,1,0.0,udpflood
icmp,0.48,98,0.93,13,1,1,1.0,ipsweep
icmp,138.21,1375,0.33,1,1,1,0.99,pingofdeath
tcp,0.28,74,0.5,1,309,2,1.0,portscan
icmp,0.85,98,0.85,7,1,1,1.0,ipsweep
tcp,0.98,807,0.5,1,1,1,0.6,normal
icmp,0.39,75,0.89,8,1,1,1.0,ipsweep
tcp,0.46,74,0.5,1,177,1,1.0,portscan
tcp,0.38,74,0.5,1,207,1,1.0,portscan
icmp,0.59,98,0.78,20,1,1,1.0,ipsweep
udp,301.98,85,0.5,1,1,1,0.0,udpflood
tcp,0.32,74,1.0,1,245,1,1.0,portscan
udp,312.79,42,0.2,1,1,1,0.0,udpflood
icmp,1.2,64,0.78,7,1,1,1.0,ipsweep
tcp,0.45,517,0.33,1,2,1,1.0,normal
icmp,637.67,98,1.0,1,1,1,0.35,icmpflood
tcp,0.27,54,0.5,1,176,176,1.0,tcpsynflood
udp,119574.4,62,0.17,1,1,1,0.0,udpflood
icmp,1087.03,98,0.17,1,1,1,0.89,icmpflood
udp,1155.27,42,0.25,1,1,1,0.0,udpflood
tcp,0.16,54,0.5,1,79,79,1.0,tcpsynflood
udp,161.49,42,0.25,1,1,1,0.0,udpflood
tcp,0.4,58,1.0,1,74,1,1.0,portscan
tcp,1.07,390,0.25,1,1,1,0.89,normal
icmp,52.81,98,0.25,1,1,1,1.0,icmpflood
tcp,0.24,54,0.5,1,127,127,1.0,tcpsynflood
icmp,56.5,42,0.25,1,1,1,1.0,icmpflood
udp,0.68,42,0.17,1,308,4,0.0,portscan
tcp,0.45,92,1.0,1,439,439,1.0,tcpsynflood
icmp,826.33,90,0.25,1,1,1,1.0,icmpflood
icmp,13807.68,42,0.5,1,1,1,1.0,icmpflood
icmp,1.07,98,0.8,8,1,1,1.0,ipsweep
icmp,190.53,98,0.5,1,1,1,0.98,icmpflood
icmp,3500.44,98,1.0,2,1,1,1.0,icmpflood
udp,0.14,42,0.17,1,101,1,0.0,portscan
tcp,0.33,54,0.5,1,409,409,1.0,tcpsynflood
icmp,0.39,98,0.92,20,1,1,1.0,ipsweep
icmp,54089.45,42,0.25,1,1,1,1.0,icmpflood
tcp,0.75,59,1.0,1,506,506,1.0,tcpsynflood
tcp,0.73,74,0.14,1,140,1,1.0,portscan
icmp,2.44,98,0.5,1,1,1,1.0,normal
tcp,28.15,2501,1.0,1,6,1,0.81,normal
icmp,40.06,1481,0.17,1,1,1,1.0,pingofdeath
tcp,0.4,74,1.0,1,110,1,1.0,portscan
icmp,1778.96,42,0.25,1,1,1,1.0,icmpflood
tcp,0.48,54,1.0,1,578,578,1.0,tcpsynflood
icmp,273.65,98,1.0,2,1,1,1.0,icmpflood
icmp,221.93,1316,0.5,1,1,1,1.0,pingofdeath
icmp,99283.98,42,0.17,1,1,1,0.89,icmpflood
tcp,0.44,54,0.5,1,466,466,1.0,tcpsynflood
tcp,0.27,54,0.2,1,94,94,1.0,tcpsynflood
icmp,1.23,98,0.92,11,1,1,1.0,ipsweep
tcp,0.48,54,0.33,1,300,300,1.0,tcpsynflood
udp,17516.65,62,0.5,1,1,1,0.0,udpflood
icmp,10908.36,42,0.5,1,1,1,0.99,icmpflood
tcp,0.21,66,0.33,1,1,1,1.0,normal
tcp,0.43,74,0.5,1,542,1,1.0,portscan
udp,0.88,108,0.33,1,16,1,1.0,normal
icmp,57.09,1462,1.0,1,1,1,1.0,pingofdeath
icmp,1957.65,106,0.33,1,1,1,0.99,icmpflood
tcp,0.41,54,0.33,1,117,117,1.0,tcpsynflood
tcp,0.68,54,1.0,1,626,626,1.0,tcpsynflood
udp,0.12,42,0.25,1,80,8,0.0,portscan
udp,0.06,133,0.33,1,55,1,1.0,normal
icmp,54.69,1470,0.33,1,1,1,1.0,pingofdeath
tcp,0.53,130,0.5,1,190,1,1.0,portscan
tcp,0.23,54,1.0,1,113,113,1.0,tcpsynflood
icmp,2049.52,42,0.14,1,1,1,1.0,icmpflood
udp,1257.58,42,1.0,1,1,1,0.0,udpflood
udp,1549.92,116,0.2,1,1,1,0.0,udpflood
udp,12453.31,42,0.33,1,1,1,0.0,udpflood
icmp,0.91,98,1.0,7,1,1,0.91,ipsweep
tcp,0.13,74,0.25,1,175,2,1.0,portscan
tcp,0.09,54,1.0,1,108,108,1.0,tcpsynflood
icmp,0.19,98,0.67,6,1,1,1.0,ipsweep
icmp,69.04,1365,0.5,1,1,1,1.0,pingofdeath
icmp,0.73,98,0.87,13,1,1,1.0,ipsweep
tcp,0.11,74,1.0,1,225,1,1.0,portscan
udp,1118.5,42,1.0,1,1,1,0.0,udpflood
icmp,4.1,1400,0.25,1,1,1,1.0,pingofdeath
icmp,0.9,75,0.89,11,1,1,1.0,ipsweep
udp,0.1,120,0.33,1,55,1,1.0,normal
tcp,0.16,54,1.0,1,88,88,1.0,tcpsynflood
tcp,1.11,102,0.2,1,245,245,1.0,tcpsynflood
tcp,0.13,58,0.1,1,180,1,1.0,portscan
tcp,0.43,74,0.14,1,91,1,1.0,portscan
udp,1092.44,42,1.0,1,1,1,0.0,udpflood
udp,0.06,98,1.0,1,16,1,1.0,normal
udp,17759.53,62,0.5,1,1,1,0.0,udpflood
tcp,0.26,54,0.5,1,142,142,1.0,tcpsynflood
tcp,0.2,74,0.25,1,175,2,1.0,portscan
icmp,0.6,78,1.0,16,1,1,1.0,ipsweep
icmp,178.45,1374,1.0,1,1,1,0.99,pingofdeath
udp,17071.85,62,0.2,1,1,1,0.0,udpflood
icmp,19.76,106,0.5,1,1,1,0.97,icmpflood
udp,0.09,42,0.5,1,86,4,0.0,portscan
tcp,0.08,58,0.25,2,440,2,1.0,portscan
tcp,0.2,58,0.25,2,440,2,1.0,portscan
tcp,5.51,385,1.0,1,2,1,0.92,normal
tcp,0.28,54,1.0,1,162,162,1.0,tcpsynflood
udp,186794.53,62,0.5,1,1,1,0.0,udpflood
tcp,0.11,54,1.0,1,186,186,1.0,tcpsynflood
tcp,0.54,97,1.0,1,184,2,1.0,portscan
tcp,0.18,66,1.0,1,2,1,1.0,normal
udp,0.05,100,1.0,1,57,1,1.0,normal
udp,0.06,42,0.5,1,65,6,0.0,portscan
tcp,0.93,54,1.0,1,90,90,1.0,tcpsynflood
tcp,73.86,2459,0.33,1,6,1,0.92,normal
