protocol,transfer_rate,avg_pkt_size,host_ratio,host_num,diff_port_num,diff_sport_num,opp_ratio,label
icmp,0.41,67,1.0,9,1,1,1.0,ipsweep
tcp,0.58,54,0.5,1,560,560,1.0,tcpsynflood
tcp,0.11,54,1.0,1,108,108,1.0,tcpsynflood
tcp,0.91,509,1.0,1,1,1,1.0,normal
tcp,2.39,319,1.0,1,2,1,1.0,normal
udp,957.13,62,1.0,1,1,1,0.0,udpflood
tcp,0.3,54,0.2,1,128,128,1.0,tcpsynflood
tcp,0.3,54,0.33,1,381,381,1.0,tcpsynflood
icmp,2329.93,42,0.5,1,1,1,1.0,icmpflood
tcp,1.1,54,1.0,1,348,348,1.0,tcpsynflood
udp,0.1,113,1.0,1,23,1,1.0,normal
udp,0.17,167,1.0,2,11,1,1.0,normal
udp,6534.8,62,0.33,1,1,1,0.0,udpflood
udp,1103.57,94,1.0,1,1,1,0.0,udpflood
udp,0.08,378,1.0,1,23,1,1.0,normal
tcp,0.15,54,0.5,1,140,140,1.0,tcpsynflood
udp,4057.96,62,1.0,1,1,1,0.0,udpflood
udp,0.07,163,0.33,1,63,1,1.0,normal
tcp,0.6,54,0.5,1,670,670,1.0,tcpsynflood
icmp,1537.77,42,1.0,1,1,1,1.0,icmpflood
udp,1.03,42,0.5,1,1193,6,0.0,portscan
icmp,0.21,98,0.73,8,1,1,1.0,ipsweep
udp,0.1,143,0.33,1,67,1,1.0,normal
tcp,1.27,3231,1.0,1,4,1,1.0,normal
tcp,0.88,54,0.5,1,68,68,0.5,tcpsynflood
icmp,0.3,98,0.83,12,1,1,1.0,ipsweep
tcp,0.15,68,1.0,1,1,1,0.75,normal
tcp,0.29,74,1.0,1,93,2,1.0,portscan
udp,2214.92,42,0.33,1,1,1,0.0,udpflood
icmp,133.93,1424,1.0,1,1,1,1.0,pingofdeath
tcp,0.27,54,0.5,1,1262,1262,1.0,tcpsynflood
icmp,132.0,1511,1.0,1,1,1,1.0,pingofdeath
udp,386.71,56,1.0,1,1,1,0.0,udpflood
udp,2751.02,42,1.0,1,1,1,0.0,udpflood
icmp,96.53,98,0.67,2,1,1,1.0,icmpflood
icmp,0.49,98,0.82,11,1,1,1.0,ipsweep
tcp,1.17,54,1.0,1,112,112,1.0,tcpsynflood
icmp,14359.7,42,0.5,1,1,1,1.0,icmpflood
tcp,2.43,1573,1.0,1,1,1,0.86,normal
udp,3226.58,62,0.25,1,1,1,0.0,udpflood
udp,0.91,158,1.0,2,11,1,1.0,normal
icmp,1033.05,98,0.33,1,1,1,1.0,icmpflood
udp,9155.36,42,0.33,1,1,1,0.0,udpflood
tcp,0.34,74,1.0,1,513,1,1.0,portscan
icmp,0.39,98,0.83,17,1,1,1.0,ipsweep
icmp,2173.7,106,0.25,1,1,1,0.98,icmpflood
tcp,0.68,74,1.0,1,242,2,1.0,portscan
icmp,187.7,1572,1.0,1,1,1,1.0,pingofdeath
tcp,1.67,1476,0.33,1,4,1,0.96,normal
tcp,0.21,54,1.0,1,227,227,1.0,tcpsynflood
tcp,1.05,289,0.33,1,2,1,0.83,normal
tcp,0.53,74,0.5,1,148,1,1.0,portscan
icmp,0.17,98,0.82,17,1,1,1.0,ipsweep
udp,0.08,129,1.0,1,46,1,1.0,normal
icmp,12621.54,106,0.25,1,1,1,1.0,icmpflood
tcp,0.31,54,0.25,1,1546,1546,1.0,tcpsynflood
udp,0.22,122,1.0,1,14,1,1.0,normal
icmp,947.54,98,1.0,1,1,1,0.55,icmpflood
udp,9420.18,42,0.5,1,1,1,0.0,udpflood
udp,649.08,42,0.2,1,1,1,0.0,udpflood
tcp,0.24,266,1.0,1,2,1,1.0,normal
icmp,7856.5,42,0.12,1,1,1,0.98,icmpflood
tcp,6.68,1015,0.33,1,1,1,0.67,normal
udp,0.69,81,0.25,1,90,6,0.0,portscan
udp,1566.85,62,1.0,1,1,1,0.0,udpflood
tcp,0.87,430,0.33,1,4,1,0.92,normal
tcp,34.65,2481,1.0,1,1,1,0.78,normal
tcp,2.23,693,1.0,1,1,1,1.0,normal
udp,0.17,164,1.0,1,67,1,1.0,normal
icmp,95.48,1518,0.25,1,1,1,1.0,pingofdeath
icmp,3690.88,42,0.2,1,1,1,0.93,icmpflood
icmp,0.95,98,0.86,13,1,1,1.0,ipsweep
icmp,260.13,1576,0.2,1,1,1,1.0,pingofdeath
udp,13074.06,62,0.25,1,1,1,0.0,udpflood
tcp,0.43,54,0.25,1,98,98,1.0,tcpsynflood
udp,10004.47,62,0.17,1,1,1,0.0,udpflood
icmp,147.64,1527,1.0,1,1,1,1.0,pingofdeath
udp,0.76,42,0.5,1,310,5,0.0,portscan
tcp,0.21,526,0.5,1,3,1,1.0,normal
tcp,0.4,74,1.0,1,469,2,1.0,portscan
icmp,0.45,78,0.76,8,1,1,1.0,ipsweep
icmp,90.72,1394,0.33,1,1,1,0.99,pingofdeath
tcp,0.27,54,0.33,1,458,458,1.0,tcpsynflood
tcp,0.53,54,0.5,1,272,272,1.0,tcpsynflood
icmp,5560.07,42,1.0,1,1,1,0.97,icmpflood
icmp,70.03,1475,0.5,1,1,1,1.0,pingofdeath
tcp,4.08,2960,1.0,1,1,1,0.89,normal
tcp,0.43,54,1.0,1,598,598,1.0,tcpsynflood
icmp,0.63,98,0.92,15,1,1,1.0,ipsweep
tcp,0.45,54,0.25,1,355,355,1.0,tcpsynflood
icmp,268.23,42,1.0,1,1,1,0.85,icmpflood
udp,0.08,205,1.0,1,23,1,1.0,normal
udp,2817.28,62,0.5,1,1,1,0.0,udpflood
icmp,1.01,98,0.82,9,1,1,1.0,ipsweep
udp,0.05,130,0.33,1,67,1,1.0,normal
icmp,187.47,1387,1.0,1,1,1,1.0,pingofdeath
tcp,1.84,807,1.0,1,2,1,1.0,normal
tcp,0.07,54,1.0,1,2,1,1.0,normal
tcp,1.11,58,0.5,1,434,2,1.0,portscan
icmp,0.82,98,0.8,11,1,1,1.0,ipsweep
udp,0.18,104,1.0,1,29,1,1.0,normal
tcp,0.19,54,1.0,1,821,821,1.0,tcpsynflood
tcp,0.21,54,1.0,1,3,1,1.0,normal
icmp,143.57,1489,1.0,1,1,1,1.0,pingofdeath
icmp,0.89,75,1.0,8,1,1,1.0,ipsweep
icmp,11592.33,54,0.5,1,1,1,0.57,icmpflood
tcp,0.61,74,1.0,1,1132,1,1.0,portscan
tcp,7.44,1818,1.0,1,1,1,0.92,normal
tcp,0.88,105,1.0,1,2,1,1.0,normal
udp,0.78,42,1.0,1,388,3,0.0,portscan
tcp,0.16,54,1.0,1,474,474,1.0,tcpsynflood
tcp,0.33,54,1.0,1,452,452,1.0,tcpsynflood
icmp,0.9,78,1.0,16,1,1,1.0,ipsweep
tcp,1.23,430,0.33,1,1,1,0.92,normal
tcp,0.41,74,0.5,1,1048,1,1.0,portscan
icmp,67121.18,42,0.17,1,1,1,1.0,icmpflood
icmp,640.82,98,0.33,1,1,1,1.0,icmpflood
icmp,5154.25,106,0.25,1,1,1,1.0,icmpflood
icmp,16626.43,54,0.5,2,1,1,1.0,icmpflood
tcp,0.1,54,0.5,1,86,86,1.0,tcpsynflood
icmp,11847.08,42,0.17,1,1,1,0.82,icmpflood
tcp,0.5,54,0.2,1,86,86,1.0,tcpsynflood
tcp,1.1,74,1.0,1,967,1,1.0,portscan
tcp,0.62,54,1.0,1,1,1,1.0,normal
tcp,0.69,58,0.2,1,748,2,0.1,portscan
udp,0.34,135,1.0,1,29,1,1.0,normal
icmp,98.7,1502,1.0,1,1,1,1.0,pingofdeath
udp,0.18,107,1.0,1,14,1,1.0,normal
icmp,89.87,1536,1.0,1,1,1,1.0,pingofdeath
tcp,0.53,54,1.0,1,211,211,1.0,tcpsynflood
udp,305.02,42,1.0,1,1,1,0.0,udpflood
tcp,0.69,509,1.0,1,2,1,1.0,normal
udp,416.48,62,0.5,1,1,1,0.0,udpflood
udp,0.53,42,1.0,1,790,3,0.0,portscan
tcp,0.87,74,0.33,1,685,1,1.0,portscan
icmp,0.91,98,0.78,7,1,1,1.0,ipsweep
udp,15652.04,42,1.0,1,1,1,0.0,udpflood
udp,774.93,62,1.0,1,1,1,0.0,udpflood
icmp,0.21,98,0.83,10,1,1,0.9,ipsweep
udp,129.68,62,1.0,1,1,1,0.0,udpflood
icmp,98.44,1549,1.0,1,1,1,1.0,pingofdeath
udp,16902.22,42,1.0,1,1,1,0.0,udpflood
icmp,2368.37,42,1.0,1,1,1,1.0,icmpflood
icmp,5747.96,106,1.0,1,1,1,1.0,icmpflood
icmp,54.5,1340,0.33,1,1,1,1.0,pingofdeath
tcp,0.6,54,1.0,1,308,308,1.0,tcpsynflood
tcp,0.0,54,1.0,1,2,1,1.0,normal
tcp,0.32,74,1.0,1,175,1,1.0,portscan
tcp,1.09,54,0.25,1,1033,1033,1.0,tcpsynflood
tcp,0.54,58,0.2,1,1124,1,1.0,portscan
udp,0.08,173,1.0,2,15,1,1.0,normal
tcp,0.94,54,0.33,1,400,400,1.0,tcpsynflood
tcp,0.45,54,0.5,1,195,195,1.0,tcpsynflood
udp,1082.32,42,1.0,1,1,1,0.0,udpflood
tcp,10.68,1024,0.5,1,1,1,0.87,normal
tcp,0.08,54,1.0,1,1,1,1.0,normal
tcp,0.27,74,1.0,1,429,1,1.0,portscan
udp,0.62,42,0.5,1,757,3,0.0,portscan
tcp,0.74,90,1.0,1,651,651,1.0,tcpsynflood
tcp,3.1,2071,0.33,1,2,1,0.93,normal
icmp,14911.24,106,0.33,1,1,1,1.0,icmpflood
udp,0.89,42,1.0,1,367,3,0.0,portscan
tcp,1.04,74,1.0,1,540,2,1.0,portscan
tcp,0.45,74,1.0,1,244,1,1.0,portscan
udp,0.13,126,0.33,1,67,1,1.0,normal
tcp,1.46,391,1.0,1,1,1,0.93,normal
udp,1162.28,79,1.0,1,1,1,0.0,udpflood
udp,0.72,42,0.5,1,257,4,0.0,portscan
udp,0.19,212,1.0,1,67,1,1.0,normal
tcp,0.34,54,0.5,1,1004,1004,1.0,tcpsynflood
tcp,0.79,922,0.33,1,1,1,1.0,normal
icmp,0.3,78,0.94,12,1,1,1.0,ipsweep
tcp,1.68,569,0.33,1,2,1,0.86,normal
udp,0.06,192,1.0,1,19,1,1.0,normal
udp,11812.56,62,0.33,1,1,1,0.0,udpflood
tcp,0.89,103,0.2,1,762,762,1.0,tcpsynflood
icmp,52.23,1382,1.0,1,1,1,1.0,pingofdeath
tcp,1.36,693,0.33,1,1,1,1.0,normal
tcp,0.76,54,1.0,1,479,479,1.0,tcpsynflood
icmp,118.4,1446,0.2,1,1,1,1.0,pingofdeath
udp,0.22,314,1.0,1,43,1,1.0,normal
icmp,12385.84,42,0.5,1,1,1,1.0,icmpflood
tcp,0.7,54,0.5,1,494,494,1.0,tcpsynflood
icmp,9461.8,52,0.25,1,1,1,1.0,icmpflood
icmp,1.12,98,0.92,16,1,1,1.0,ipsweep
udp,2061.12,42,0.33,1,1,1,0.0,udpflood
tcp,0.46,74,1.0,1,167,2,1.0,portscan
tcp,0.63,58,0.2,1,1072,1,1.0,portscan
icmp,803.2,42,0.17,1,1,1,0.89,icmpflood
icmp,448.45,98,0.25,1,1,1,1.0,icmpflood
tcp,0.58,109,0.5,1,247,247,1.0,tcpsynflood
tcp,0.5,74,1.0,1,93,1,1.0,portscan
icmp,1.03,98,0.86,13,1,1,1.0,ipsweep
tcp,10.08,347,1.0,1,2,1,0.87,normal
icmp,2217.54,42,0.25,1,1,1,1.0,icmpflood
tcp,0.97,54,1.0,1,1257,1257,1.0,tcpsynflood
tcp,0.13,54,1.0,1,1,1,1.0,normal
tcp,0.21,74,1.0,1,718,1,1.0,portscan
icmp,0.32,98,0.25,1,1,1,1.0,normal
tcp,0.8,54,1.0,1,319,319,1.0,tcpsynflood
tcp,2.51,569,0.33,1,2,1,0.86,normal
icmp,81.05,1329,0.17,1,1,1,1.0,pingofdeath
tcp,1.19,54,1.0,1,735,735,1.0,tcpsynflood
tcp,9.64,274,1.0,1,2,1,0.82,normal
udp,1379.68,42,0.5,1,1,1,0.0,udpflood
tcp,14.71,2126,1.0,1,2,1,0.92,normal
icmp,1.12,62,0.75,21,1,1,1.0,ipsweep
icmp,15.79,1563,0.25,1,1,1,1.0,pingofdeath
tcp,0.89,54,1.0,1,277,277,1.0,tcpsynflood
tcp,1.36,393,0.33,1,2,1,0.92,normal
tcp,0.91,74,1.0,1,755,1,1.0,portscan
icmp,1924.67,106,1.0,1,1,1,1.0,icmpflood
tcp,0.37,74,1.0,1,588,1,1.0,portscan
icmp,0.69,98,0.85,11,1,1,1.0,ipsweep
icmp,0.99,98,0.85,6,1,1,1.0,ipsweep
tcp,0.54,54,1.0,1,811,811,1.0,tcpsynflood
icmp,13.1,1551,0.2,1,1,1,1.0,pingofdeath
icmp,1052.86,98,0.25,1,1,1,1.0,icmpflood
udp,3036.13,62,1.0,1,1,1,0.0,udpflood
icmp,0.44,98,1.0,12,1,1,1.0,ipsweep
tcp,0.53,54,0.2,1,1194,1194,1.0,tcpsynflood
icmp,1459.87,42,0.2,1,1,1,0.96,icmpflood
udp,1186.25,73,1.0,1,1,1,0.0,udpflood
udp,0.21,101,0.33,1,67,1,1.0,normal
icmp,2405.61,42,0.5,1,1,1,0.99,icmpflood
udp,0.89,42,0.25,1,1073,4,0.0,portscan
icmp,58.79,1348,1.0,1,1,1,1.0,pingofdeath
icmp,4166.28,79,0.33,1,1,1,1.0,icmpflood
udp,15259.16,62,1.0,1,1,1,0.0,udpflood
tcp,0.11,74,1.0,1,730,1,1.0,portscan
tcp,0.73,54,1.0,1,718,718,1.0,tcpsynflood
udp,0.47,42,0.5,1,574,5,0.0,portscan
udp,3153.11,42,1.0,1,1,1,0.0,udpflood
icmp,375.38,98,0.33,1,1,1,1.0,icmpflood
tcp,0.49,54,0.2,1,903,903,1.0,tcpsynflood
tcp,0.24,74,1.0,1,199,1,1.0,portscan
udp,1580.38,101,0.2,1,1,1,0.0,udpflood
udp,3614.7,42,1.0,1,1,1,0.0,udpflood
udp,567.05,42,0.33,1,1,1,0.0,udpflood
tcp,1.03,58,0.5,1,877,1,1.0,portscan
icmp,0.42,98,0.83,19,1,1,0.88,ipsweep
tcp,1.08,74,0.5,1,1211,2,1.0,portscan
icmp,139.56,1408,0.5,1,1,1,1.0,pingofdeath
tcp,0.58,86,0.25,1,632,632,1.0,tcpsynflood
udp,0.65,42,1.0,1,962,5,0.0,portscan
udp,1102.81,62,1.0,1,1,1,0.0,udpflood
icmp,556.45,98,0.33,1,1,1,1.0,icmpflood
tcp,0.32,74,1.0,1,660,2,1.0,portscan
tcp,1.1,74,1.0,1,412,412,1.0,tcpsynflood
icmp,1.07,98,0.89,10,1,1,1.0,ipsweep
icmp,540.35,98,1.0,1,1,1,0.55,icmpflood
icmp,37.35,1546,0.25,1,1,1,1.0,pingofdeath
tcp,0.54,54,0.5,1,1325,1325,1.0,tcpsynflood
icmp,70.66,1498,1.0,1,1,1,1.0,pingofdeath
icmp,1.1,98,0.78,7,1,1,1.0,ipsweep
tcp,0.84,54,0.5,1,799,799,1.0,tcpsynflood
tcp,1.7,922,0.33,1,1,1,1.0,normal
tcp,0.83,54,0.25,1,204,204,1.0,tcpsynflood
tcp,1.12,74,1.0,1,640,1,1.0,portscan
icmp,321.64,42,0.25,1,1,1,1.0,icmpflood
udp,0.06,102,1.0,1,23,1,1.0,normal
udp,0.51,42,1.0,1,412,5,0.0,portscan
tcp,5.75,698,1.0,1,1,1,1.0,normal
icmp,62.26,1399,1.0,1,1,1,0.99,pingofdeath
udp,0.89,81,0.33,1,74,2,0.0,portscan
icmp,103.14,1497,0.5,1,1,1,1.0,pingofdeath
icmp,5305.94,106,0.33,1,1,1,1.0,icmpflood
tcp,0.43,74,1.0,1,1213,1,1.0,portscan
icmp,80413.95,42,0.5,1,1,1,1.0,icmpflood
tcp,0.29,54,1.0,1,138,138,1.0,tcpsynflood
tcp,1.07,54,0.33,1,575,575,1.0,tcpsynflood
tcp,0.42,74,0.5,1,1036,1,1.0,portscan
icmp,70129.46,42,0.17,1,1,1,1.0,icmpflood
udp,705.65,42,1.0,1,1,1,0.0,udpflood
icmp,1094.33,98,0.5,1,1,1,1.0,icmpflood
icmp,2017.11,42,1.0,1,1,1,1.0,icmpflood
udp,0.58,42,0.5,1,150,8,0.0,portscan
tcp,1.2,54,1.0,1,1463,1463,1.0,tcpsynflood
tcp,0.22,54,0.5,1,387,387,1.0,tcpsynflood
icmp,0.82,78,0.94,17,1,1,1.0,ipsweep
icmp,213.74,42,0.2,1,1,1,1.0,icmpflood
udp,3053.68,42,0.25,1,1,1,0.0,udpflood
icmp,0.37,98,0.8,8,1,1,1.0,ipsweep
icmp,1131.95,98,1.0,1,1,1,0.15,icmpflood
tcp,0.87,54,1.0,1,176,176,1.0,tcpsynflood
tcp,0.47,74,1.0,1,400,1,1.0,portscan
udp,12478.57,42,1.0,1,1,1,0.0,udpflood
icmp,0.85,67,1.0,6,1,1,1.0,ipsweep
udp,0.28,128,1.0,1,48,1,1.0,normal
udp,15657.58,62,0.17,1,1,1,0.0,udpflood
udp,0.28,56,0.33,1,371,1,0.0,portscan
tcp,0.9,54,1.0,1,541,541,1.0,tcpsynflood
icmp,2639.31,42,0.5,1,1,1,1.0,icmpflood
icmp,1621.14,42,0.33,1,1,1,1.0,icmpflood
udp,0.61,42,0.5,1,500,6,0.0,portscan
icmp,0.38,67,1.0,21,1,1,1.0,ipsweep
udp,0.44,158,1.0,2,11,1,0.33,normal
udp,17067.41,62,1.0,1,1,1,0.0,udpflood
icmp,19.96,1542,0.25,1,1,1,1.0,pingofdeath
icmp,158.26,1398,1.0,1,1,1,1.0,pingofdeath
udp,7123.24,42,1.0,1,1,1,0.0,udpflood
tcp,5.18,676,1.0,1,1,1,1.0,normal
icmp,8573.34,42,0.25,1,1,1,0.88,icmpflood
udp,0.12,159,0.33,1,63,1,1.0,normal
udp,3476.31,42,0.5,1,1,1,0.0,udpflood
tcp,1.12,74,1.0,1,76,1,1.0,portscan
tcp,3.69,1476,1.0,1,4,1,0.96,normal
udp,15872.49,42,1.0,1,1,1,0.0,udpflood
tcp,0.24,313,1.0,1,1,1,0.83,normal
tcp,0.55,54,0.5,1,935,935,0.5,tcpsynflood
udp,0.09,102,1.0,2,12,1,0.0,normal
udp,3453.12,62,1.0,1,1,1,0.0,udpflood
tcp,0.4,85,0.33,1,2,1,1.0,normal
tcp,0.42,54,0.5,1,1183,1183,1.0,tcpsynflood
tcp,0.14,54,1.0,1,125,125,1.0,tcpsynflood
icmp,1166.01,98,0.5,1,1,1,1.0,icmpflood
tcp,0.15,68,1.0,1,2,1,0.75,normal
udp,0.17,172,1.0,2,11,1,1.0,normal
udp,3859.63,42,0.5,1,1,1,0.0,udpflood
tcp,0.24,54,1.0,1,159,159,1.0,tcpsynflood
tcp,0.96,734,0.33,1,2,1,1.0,normal
icmp,508.08,42,0.33,1,1,1,1.0,icmpflood
tcp,0.51,54,1.0,1,193,193,1.0,tcpsynflood
tcp,0.8,54,0.5,1,60,60,1.0,tcpsynflood
icmp,13401.54,77,0.33,1,1,1,0.99,icmpflood
udp,850.56,88,0.5,1,1,1,0.0,udpflood
tcp,0.28,526,0.5,1,3,1,1.0,normal
icmp,639.82,42,0.5,1,1,1,1.0,icmpflood
tcp,0.14,54,0.25,1,413,413,1.0,tcpsynflood
udp,0.21,42,0.2,1,70,1,0.0,portscan
udp,18560.98,62,1.0,1,1,1,0.0,udpflood
icmp,0.69,98,1.0,7,1,1,1.0,ipsweep
icmp,83845.24,42,0.5,1,1,1,1.0,icmpflood
tcp,4.83,484,1.0,1,2,1,1.0,normal
tcp,0.29,58,0.2,1,291,1,1.0,portscan
icmp,0.86,75,0.89,15,1,1,1.0,ipsweep
icmp,15096.46,42,1.0,1,1,1,0.99,icmpflood
icmp,583.26,98,1.0,1,1,1,1.0,icmpflood
icmp,0.89,98,0.69,21,1,1,1.0,ipsweep
icmp,23.22,1519,0.33,1,1,1,1.0,pingofdeath
udp,685.63,114,1.0,1,1,1,0.0,udpflood
tcp,0.45,54,0.33,1,310,310,1.0,tcpsynflood
tcp,0.13,54,0.33,1,125,125,1.0,tcpsynflood
icmp,0.3,62,0.93,7,1,1,1.0,ipsweep
icmp,14519.19,42,1.0,1,1,1,0.89,icmpflood
icmp,7219.6,106,1.0,2,1,1,1.0,icmpflood
tcp,0.39,54,1.0,1,853,853,0.28,tcpsynflood
tcp,0.54,54,1.0,1,2,1,1.0,normal
icmp,0.72,98,0.8,13,1,1,1.0,ipsweep
tcp,0.37,74,0.5,1,161,1,1.0,portscan
tcp,0.53,74,1.0,1,261,1,1.0,portscan
icmp,13216.76,106,0.33,1,1,1,1.0,icmpflood
icmp,3519.75,106,1.0,1,1,1,1.0,icmpflood
udp,4149.73,42,0.5,1,1,1,0.0,udpflood
icmp,0.59,98,0.83,5,1,1,1.0,ipsweep
icmp,0.24,98,0.93,13,1,1,1.0,ipsweep
tcp,1.07,74,0.5,1,796,1,1.0,portscan
tcp,0.55,54,0.33,1,166,166,0.28,tcpsynflood
udp,16536.43,62,1.0,1,1,1,0.0,udpflood
icmp,213.17,1455,1.0,1,1,1,1.0,pingofdeath
tcp,29.59,1990,1.0,1,7,1,0.6,normal
udp,0.16,97,1.0,1,67,1,1.0,normal
tcp,1.07,74,0.33,1,760,1,1.0,portscan
udp,987.48,42,1.0,1,1,1,0.0,udpflood
tcp,6.68,2126,0.33,1,2,1,0.92,normal
icmp,0.72,98,0.83,17,1,1,0.88,ipsweep
icmp,524.12,98,0.5,1,1,1,1.0,icmpflood
tcp,0.09,54,1.0,1,1,1,1.0,normal
tcp,0.8,54,0.25,1,196,196,1.0,tcpsynflood
tcp,0.74,54,1.0,1,119,119,1.0,tcpsynflood
tcp,0.78,74,0.2,1,130,1,1.0,portscan
tcp,9.52,1911,1.0,1,2,1,0.82,normal
udp,18273.18,62,0.5,1,1,1,0.0,udpflood
icmp,151.06,98,0.2,1,1,1,0.93,icmpflood
tcp,0.51,54,1.0,1,162,162,1.0,tcpsynflood
udp,14286.41,42,1.0,1,1,1,0.0,udpflood
tcp,0.26,74,1.0,1,611,1,1.0,portscan
udp,14884.61,52,1.0,1,1,1,0.0,udpflood
icmp,59.46,1301,1.0,1,1,1,1.0,pingofdeath
udp,0.51,133,1.0,1,46,1,1.0,normal
icmp,12197.2,106,0.33,1,1,1,1.0,icmpflood
tcp,0.33,74,1.0,1,99,1,1.0,portscan
tcp,0.82,74,0.5,1,307,2,1.0,portscan
udp,5767.21,42,1.0,1,1,1,0.0,udpflood
icmp,2015.56,54,0.25,2,1,1,1.0,icmpflood
udp,1.1,42,0.17,1,628,4,0.0,portscan
icmp,18.2,1389,0.14,1,1,1,1.0,pingofdeath
tcp,0.29,54,0.5,1,311,311,1.0,tcpsynflood
tcp,0.59,54,1.0,1,1280,1280,1.0,tcpsynflood
udp,16987.78,62,0.5,1,1,1,0.0,udpflood
udp,3997.05,62,0.5,1,1,1,0.0,udpflood
icmp,0.96,98,0.85,12,1,1,1.0,ipsweep
tcp,1.08,74,0.5,1,78,2,1.0,portscan
icmp,0.99,98,0.94,10,1,1,1.0,ipsweep
icmp,1564.29,42,0.25,1,1,1,0.98,icmpflood
tcp,0.49,54,1.0,1,251,251,1.0,tcpsynflood
icmp,16307.89,42,1.0,1,1,1,0.35,icmpflood
tcp,1.12,74,0.2,1,228,1,1.0,portscan
udp,0.11,42,1.0,1,679,4,0.0,portscan
udp,14236.57,42,1.0,1,1,1,0.0,udpflood
icmp,0.67,98,0.5,1,1,1,1.0,normal
icmp,0.75,98,0.82,14,1,1,1.0,ipsweep
icmp,0.76,67,0.93,10,1,1,1.0,ipsweep
tcp,0.92,58,1.0,1,276,1,1.0,portscan
icmp,76.6,1455,1.0,1,1,1,1.0,pingofdeath
udp,7751.47,62,0.5,1,1,1,0.0,udpflood
icmp,1.19,98,0.5,1,1,1,1.0,normal
icmp,20.83,1572,1.0,1,1,1,1.0,pingofdeath
icmp,0.34,98,0.82,8,1,1,1.0,ipsweep
tcp,0.61,54,1.0,1,307,307,0.5,tcpsynflood
tcp,44.15,1990,1.0,1,7,1,0.6,normal
icmp,4064.25,42,0.2,1,1,1,1.0,icmpflood
udp,12917.36,42,0.33,1,1,1,0.0,udpflood
udp,0.35,103,1.0,1,189,5,0.0,portscan
udp,2596.25,42,1.0,1,1,1,0.0,udpflood
icmp,82.27,1486,0.14,1,1,1,1.0,pingofdeath
udp,0.72,152,1.0,1,31,7,0.0,portscan
tcp,0.76,54,0.2,1,175,175,1.0,tcpsynflood
icmp,0.87,98,0.5,1,1,1,1.0,normal
udp,1086.52,42,0.5,1,1,1,0.0,udpflood
udp,1138.93,62,1.0,1,1,1,0.0,udpflood
tcp,0.18,54,0.5,1,391,391,1.0,tcpsynflood
tcp,4.15,753,1.0,1,2,1,0.95,normal
tcp,0.25,54,0.25,1,56,56,1.0,tcpsynflood
icmp,120.87,1362,1.0,1,1,1,1.0,pingofdeath
tcp,0.6,54,0.25,1,470,470,1.0,tcpsynflood
udp,0.12,115,1.0,1,46,1,1.0,normal
tcp,0.83,54,0.5,1,179,179,1.0,tcpsynflood
tcp,0.23,74,1.0,1,439,1,1.0,portscan
icmp,13046.1,106,0.33,1,1,1,1.0,icmpflood
tcp,36.57,1829,1.0,1,1,1,0.99,normal
tcp,0.79,74,1.0,1,574,1,1.0,portscan
tcp,0.38,54,0.2,1,1289,1289,1.0,tcpsynflood
icmp,460.84,98,0.33,1,1,1,1.0,icmpflood
udp,0.27,42,0.17,1,1013,4,0.0,portscan
icmp,53.87,1525,1.0,1,1,1,1.0,pingofdeath
udp,4267.13,106,0.5,1,1,1,0.0,udpflood
udp,0.59,111,1.0,1,125,5,0.0,portscan
icmp,2215.73,42,0.33,1,1,1,1.0,icmpflood
udp,0.8,42,0.17,1,626,2,0.0,portscan
tcp,0.24,346,0.33,1,2,1,1.0,normal
tcp,0.93,566,0.33,1,1,1,1.0,normal
tcp,0.32,74,0.5,1,79,1,1.0,portscan
icmp,0.48,98,0.93,9,1,1,1.0,ipsweep
icmp,0.48,98,0.67,9,1,1,1.0,ipsweep
icmp,12820.2,106,0.2,1,1,1,1.0,icmpflood
icmp,0.76,98,0.82,18,1,1,1.0,ipsweep
udp,9687.26,42,0.33,1,1,1,0.0,udpflood
icmp,0.94,71,0.75,22,1,1,1.0,ipsweep
tcp,6.22,1768,0.33,1,1,1,0.69,normal
icmp,608.62,42,0.2,1,1,1,0.96,icmpflood
tcp,12.07,2158,1.0,1,1,1,0.98,normal
tcp,3.19,2357,1.0,1,1,1,0.83,normal
icmp,1040.76,42,0.5,1,1,1,1.0,icmpflood
tcp,3.84,391,1.0,1,1,1,0.92,normal
icmp,149.25,1508,1.0,1,1,1,1.0,pingofdeath
icmp,5464.94,106,0.25,1,1,1,1.0,icmpflood
udp,3851.83,42,1.0,1,1,1,0.0,udpflood
tcp,0.56,54,1.0,1,1094,1094,1.0,tcpsynflood
udp,2159.0,62,0.33,1,1,1,0.0,udpflood
tcp,1.44,568,1.0,1,4,1,1.0,normal
tcp,0.86,54,1.0,1,352,352,1.0,tcpsynflood
tcp,1.2,54,1.0,1,258,258,1.0,tcpsynflood
icmp,0.56,98,0.83,17,1,1,1.0,ipsweep
tcp,0.22,54,1.0,1,700,700,1.0,tcpsynflood
tcp,4.38,2029,0.33,1,1,1,0.77,normal
udp,1959.71,42,0.5,1,1,1,0.0,udpflood
udp,0.32,136,1.0,1,67,1,1.0,normal
tcp,0.29,313,1.0,1,1,1,0.83,normal
icmp,0.86,67,0.67,16,1,1,1.0,ipsweep
tcp,0.25,58,0.2,1,368,1,1.0,portscan
tcp,0.0,2316,0.5,1,7,1,0.64,normal
